"met_id","pval","padj","log2fc"
"neg_00432_C00079",8.36338086091882e-07,1.69727435118647e-05,-1.19332789335037
"neg_00439_C03761",0.622526165049818,0.661232876441072,-0.100314672888629
"neg_00447_C03739|C01585",0.0327342668065636,0.0525270792942532,0.492976073138973
"neg_00447_C03739|C01585",0.0327342668065636,0.0525270792942532,0.492976073138973
"neg_00448_C03067|C00539|C00633",9.92526628180391e-06,0.000100712260800657,-0.62920957872878
"neg_00448_C03067|C00539|C00633",9.92526628180391e-06,0.000100712260800657,-0.62920957872878
"neg_00448_C03067|C00539|C00633",9.92526628180391e-06,0.000100712260800657,-0.62920957872878
"neg_00453_C00671|C00233",0.970945898533634,0.973416708762294,0.00989339695662039
"neg_00453_C00671|C00233",0.970945898533634,0.973416708762294,0.00989339695662039
"neg_00481_C00506",0.0102921374833148,0.0195098210535363,1.6188356706061
"neg_00490_||C18218",0.000105542614623474,0.00045515252556373,0.8152042347067
"neg_00494_||C06104",0.177814386439106,0.229760162252778,0.357656949271977
"neg_00495_C00327",0.352956823463151,0.408624510385192,0.141395083646746
"neg_00508_C00346",0.443291027193211,0.497036544803345,-0.0841755117016305
"neg_00511_C01157",0.000317976274050407,0.00111089200794118,-0.9752351536887
"neg_00516_C08278",0.00196835292104568,0.00474882348084448,0.919301110025273
"neg_00520_C05942",0.478191637835331,0.53218101630061,-0.113636910194632
"neg_00524_C00153",0.001886225411969,0.00461523239098797,-0.507900284157852
"neg_00527_C01620",0.443731176230233,0.497036544803345,0.120564021676763
"neg_00534_C00093|C02979",0.00469176304205627,0.00978830231510746,1.36408775638927
"neg_00534_C00093|C02979",0.00469176304205627,0.00978830231510746,1.36408775638927
"neg_00542_C00294",0.893534874116047,0.904016221613009,-0.0697230143580789
"neg_00543_C00111",0.0630487385338433,0.0937578223886893,-0.32814326291178
"neg_00546_C00147",0.348083854543067,0.404339831034876,-0.328254874580896
"neg_00550_C00020",0.944638503406048,0.952142226470938,0.00677992214654921
"neg_00554_C00300",0.000249587705048864,0.000903825097509924,-0.454584341418251
"neg_00559_C01595",0.0421609597617349,0.0649354067758863,-0.402484922532526
"neg_00560_C00037",0.226520417437594,0.283150521796993,-0.0898698654274277
"neg_00561_C00122",0.00021335070072686,0.000791462276889966,0.596312007279572
"neg_00570_C03736|C00231",0.00301451262536575,0.00688746262086877,0.654101394469826
"neg_00570_C03736|C00231",0.00301451262536575,0.00688746262086877,0.654101394469826
"neg_00571_C00446|C00275||C00103",0.347359709946233,0.404339831034876,0.315465147211672
"neg_00571_C00446|C00275||C00103",0.347359709946233,0.404339831034876,0.315465147211672
"neg_00571_C00446|C00275||C00103",0.347359709946233,0.404339831034876,0.315465147211672
"neg_00574_C00152",5.25518423718738e-05,0.000292251538040885,-0.565305771630278
"neg_00576_C00106",8.31597302095023e-05,0.000387704147598355,-4.18463847940313
"neg_00577_C01019|C07326",0.0916634733499369,0.129606140597247,0.204584759680472
"neg_00577_C01019|C07326",0.0916634733499369,0.129606140597247,0.204584759680472
"neg_00586_C00130",0.833588774164142,0.848342557777667,-0.0333107522675284
"neg_00592_C01384",6.89535267777432e-05,0.000346283905124059,2.0033959039203
